text,label
"[Βόρεια, Κορέα, εκτόξευσε, πυραύλους, άγνωστου, τύπου, κατεύθυνση, Ανατολικής, Θάλασσας, μετέδωσε, σήμερα, νοτιοκορεάτικο, πρακτορείο, ειδήσεων, επικαλούμενο, γενικό, επιτελείο, εθνικής, άμυνας, Σεούλ, Παράλληλα, βορειοκορεάτικο, επίσημο, πρακτορείο, ειδήσεων, μετέδωσε, άρθρο, κοινά, στρατιωτικά, γυμνάσια, αναμένεται, διεξαγάγουν, μήνα, ένοπλες, δυνάμεις, ΗΠΑ, Νότιας, Κορέας, χαρακτηρίζονται, κατάφωρη, παραβίαση, συμφωνηθεί, συνομιλίες, Πιονγκγιάνγκ, Ουάσινγκτον, ένδειξη, αμερικανική, νοτιοκορεάτικη, κυβέρνηση, πολιτική, βούληση, συνεχίσουν, διαπραγματεύσεις, βορειοκορεάτικη, θέση, παραμένει, αμετάβλητη, χώρα, θέλει, επιλυθούν, ζητήματα, διαλόγου, αναγκασμένοι, αναζητήσουμε, νέο, δρόμο, αφήσει, γίνει, σαφές, ΗΠΑ, Νότια, Κορέα, συνεχίσουν, εχθρικές, στρατιωτικές, κινήσεις, συμπληρώνεται, κείμενο, Φωτογραφία, αρχείου]",1
"[διατάξεις, άρθρου, νόμου, ΦΕΚ, Α, Ρύθμιση, οφειλών, φορείς, κοινωνικής, ασφάλισης, φορολογική, διοίκηση, ΟΤΑ, βαθμού, Συνταξιοδοτικές, Ρυθμίσεις, Δημοσίου, λοιπές, ασφαλιστικές, συνταξιοδοτικές, διατάξεις, ενίσχυση, προστασίας, εργαζομένων, διατάξεις, επέρχονται, ουσιαστικές, βελτιωτικές, μεταβολές, σύνταξη, θανάτου, άρθρου, ν, αναφέρονται, κύριο, λόγο, άρση, ηλικιακού, ορίου, συνέχιση, χορήγησης, σύνταξης, τριετία, επαναφορά, ποσοστού, επιζώντος, συζύγου, σύνταξης, θανόντος, Παράλληλα, απόφαση, υφυπουργού, Κοινωνικής, Ασφάλισης, Τάσου, Πετρόπουλου, αναρτήθηκε, Διαύγεια, διευκρινίζονται, όροι, δικαιούνται, σύνταξη, θανάτου, προστατευόμενα, παιδιά, θανόντος, ασφαλισμένου, ή, συνταξιούχου, Συγκεκριμένα, μοναδικός, όρος, λήψη, σύνταξης, θανάτου, νομίμων, τέκνων, υιοθετηθέντων, εξομοιώνονται, άγαμα, συμπληρώσει, έτος, ηλικίας, άγαμα, τέκνα, κρίνεται, εξομοιώνονται, διαζευγμένα, αποτελούν, δικαιοδόχα, πρόσωπα, προϋπόθεση, τελέσει, γάμο, δεδομένου, σύμφωνα, συνταγματική, επιταγή, προστασία, οικογένειας, σκοπό, πνεύμα, νόμου, διαζευγμένα, τέκνα, ανήκουν, άγαμα, μέλη, οικογένειας, νομοθέτης, θέλει, προστατέψει, Τέλος, υπουργική, απόφαση, επισημαίνεται, ρύθμιση, λοιπές, ρυθμίσεις, άρθρου, εφαρμόζονται, δημοσίευση, ν, καταλαμβάνουν, αιτήσεις, συνταξιοδότησης, εκδοθεί, Μαΐου, ή, εκκρεμεί, έκδοσή]",1
"[Τροχαίο, δυστύχημα, σημειώθηκε, 17.30, απόγευμα, Κυριακής, παλιά, εθνική, οδό, Λαμία, Βόλο, Στυλίδα, Παρέα, δικυκλιστών, σταματήσει, φαγητό, ταβέρνα, περιοχής, συνέχεια, κατευθύνθηκε, Λάρισα, πορεία, χιλιόμετρων, αδιευκρίνιστες, στιγμής, συνθήκες, 28χρονος, αναβάτης, μοτοσικλέτας, έχασε, ισορροπία, μηχανή, σύρθηκε, οδόστρωμα, μέτρα, άτυχος, νεαρός, έπεσε, ύψος, μέτρων, βρέθηκε, γέφυρα, αργότερα, φίλοι, ανέσυραν, ασθενοφόρο, μεταφέρθηκε, Κέντρο, Υγείας, Στυλίδας, συνέχεια, νοσοκομείο, Λαμίας, διαπιστώθηκε, θάνατός, Πηγή, φωτό, lamiareport.gr]",0
"[ΟΗΕ, Ρωσία, Τουρκία, ανακοίνωσαν, σήμερα, εντείνουν, προσπάθειές, οργανωθεί, αρχές, επόμενου, έτους, Γενεύη, πρώη, σύνοδος, Συνταγματικής, Επιτροπής, αναλάβει, συντάξει, νέο, Σύνταγμα, Συρίας, Ηνωμένα, Έθνη, χώρες, εγγυήτριες, ειρηνευτικής, διαδικασίας, Αστάνα, συμφώνησαν, καταβάλουν, προσπάθειες, συνεδριάσει, όργανο, αρχές, αναφέρεται, κοινή, ανακοίνωσή, διάβασε, Τύπο, υπουργός, Εξωτερικών, Ρωσίας, Επιτροπή, συγκροτηθεί, κυβέρνηση, Σύρου, προέδρου, Μπασάρ, Άσαντ, εκφράζει, διαφωνίες, σύνθεσή, ύστατη, προσπάθεια, συνεχιστεί, πρωτοβουλία, αποχωρήσει, καθήκοντά, τέλη, έτους, ειδικός, απεσταλμένος, ΟΗΕ, Συρία, συγκάλεσε, σήμερα, Γενεύη, σύσκεψη, υπουργούς, Εξωτερικών, Τουρκίας, Μεβλούτ, Τσαβούσογλου, Ρωσία, σύμμαχοι, καθεστώτος, Δαμασκού, Τουρκία, στηρίζει, αντάρτες, μάχονται, Άσαντ, συριακή, αντιπολίτευση, ζητά, καινούριο, σύνταγμα, κυβέρνηση, προτίθεται, προχωρήσει, περιορισμένη, αναθεώρηση, υπάρχοντος, βάση, σχέδιο, ΟΗΕ, Συνταγματική, Επιτροπή, αποτελείται, μέλη, επιλεγούν, κυβέρνηση, αντιπολίτευση, ειδικό, απεσταλμένο, ΟΗΕ, εκπροσωπηθούν, ειδικοί, μέλη, κοινωνίας, πολιτών, μέλη, ομάδα, αναλάβουν, σύνταξη, νέου, κειμένου, Οκτώβριο, συριακό, καθεστώς, απέρριψε, κατάλογο, μελών, πρότεινε, 71χρονος, αποχωρήσει, θέση, τέλη, έτους, Ειδικός, μεσολαβητής, Συρία, αναλάβει, καινούρια, χρονιά, Νορβηγός, Γκερντ, Πέντερσεν, κύριο, άρθρο, σήμερα, φιλοκυβερνητική, συριακή, εφημερίδα, έγραψε, κλάψει, αποχώρηση, κατηγορώντας, σκοπός, καταστρέψει, συριακό, καθεστώς, επιβάλει, βούληση, Δύσης, Σύρους, νέο, Σύνταγμα, Μιλώντας, δημοσιογράφους, υπερασπίστηκε, έργο, επιτέλεσε, χρόνια, Είπε, πρόσφατα, επικοινώνησε, πρόσωπο, ευχαρίστησε, διπλωματικές, προσπάθειές, ζωές, Συρία, ομάδα, νέες, συναντήσεις, προπαρασκευαστικές, επαφές, συνομιλίες, εκεχειρίες, απέτυχαν, πέτυχαν, απέτυχαν, υπολογίσαμε, νεκρούς, εκατ., φέρεται, είπε, ανώνυμος, συνομιλητής, νεκρούς, ανέφερε, περιλαμβάνονται, αντάρτες, μαχητές, στρατιώτες, τακτικού, συριακού, στρατού, Συριακό, Παρατηρητήριο, Ανθρωπίνων, Δικαιωμάτων, εδρεύει, Λονδίνο, υπολογίζει, πόλεμο, Συρία, σκοτωθεί, άνθρωποι, πλειονότητά, άμαχοι]",0
"[σημερινή, επίσκεψη, πρωθυπουργού, υπουργείο, Τουρισμού, αποδεικνύει, κλάδος, αποκτά, βαρύτητα, ελληνική, κυβέρνηση, ικανοποιεί, ιδιαίτερα, Αναμένουμε, εκπόνηση, δεκαετούς, σχεδίου, τουρισμό, επόμενο, εξάμηνο, αρωγοί, λεπτό, Χαιρετίζουμε, αντίληψη, αρμόδιο, υπουργείο, οριζόντιο, υποχρεωμένο, συνεργάζεται, υπουργεία, χώρα, χρειάζεται, δεκαετές, σχέδιο, τουρισμό, δίνει, έμφαση, ανταγωνιστικότητα, καινοτομία, βιωσιμότητα, φυσικά, νοείται, τουριστικό, προϊόν, βάζει, προστασία, περιβάλλοντος, προτεραιότητα, Καλή, δύναμη, ηγεσία, Τουρισμού, pic.twitter.com, σημειώνει, πρόεδρος, Πανελλήνιας, Ομοσπονδίας, Ξενοδόχων, Γρηγόρης, αφορμή, επίσκεψη, πρωθυπουργού, Κυριάκου, Μητσοτάκη, υπουργείο, Τουρισμού, κύριος, Τάσιος, σημειώνει, επίλυση, καθημερινών, χρόνιων, θεμάτων, απασχολούν, περιβαλλοντικά, εργασιακά, αναπτυξιακά, πνευματικής, ιδιοκτησίας, ασφάλειας, εκπαίδευσης, κ.α, χρειάζονται, συγκεκριμένοι, στόχοι, χρονοδιαγράμματα, Απαιτείται, συνεργασία, εμπλεκόμενων, υπουργείων, Αυτοδιοίκησης, χαρακτηριστικά, αναφέρει, Εξάλλου, ΠΟΞ, αναμένει, υπουργό, Τουρισμού, νέο, πλαίσιο, ρύθμιση, βραχυχρόνιων, μισθώσεων, βάλει, επιτέλους, τάξη, συγκεκριμένη, αγορά, αναβάθμιση, τουριστικής, εκπαίδευσης, δημιουργήσει, εξειδικευμένα, στελέχη, χαμηλότερη, υψηλότερη, βαθμίδα, τουρισμό, αναφέρει, κ.]",1
"[επιστήμονες, ανακοίνωσαν, μοναδικά, βακτήρια, τρώνε, πετρέλαιο, ζουν, μεγάλους, πληθυσμούς, βαθύτερο, σημείο, ωκεανών, Γης, Τάφρο, Μαριανών, δυτικό, Ειρηνικό, Ωκεανό, βάθος, μέτρων, συγκριτικά, Έβερεστ, ύψος, μέτρων, Βρετανοί, Κινέζοι, Ρώσοι, ερευνητές, έκαναν, σχετική, δημοσίευση, περιοδικό, Μικροβίωμα, συνέλλεξαν, δείγματα, μικροβιακούς, πληθυσμούς, μήκους, χιλιομέτρων, Τάφρο, Μαριανών, έκαναν, ολοκληρωμένη, σήμερα, ανάλυση, περιοχή, βυθού, ανακαλύφθηκαν, μεγάλες, ποσότητες, μικροοργανισμοί, διασπούν, υδρογονάνθρακες, γνωρίζουμε, περισσότερα, Αρη, ό, βαθύτερο, μέρος, ωκεανού, δήλωσε, επικεφαλής, ερευνητής, καθηγητής, κινεζικού, Πανεπιστημίου, Ωκεανών]",1
"[Συριακές, Δημοκρατικές, Δυνάμεις, ξεκίνησαν, επίθεση, κατάληψη, τελευταίου, θύλακα, ανατολικής, Συρίας, βρίσκεται, κατοχή, δυνάμεων, οργάνωσης, Ισλαμικό, Κράτος, ανακοίνωσε, αξιωματούχος, στρατιωτικές, επιχειρήσεις, ξεκίνησαν, δυνάμεις, συγκρούονται, τρομοκράτες, αρχίσει, επίθεση, δήλωσε, Μούσταφα, Μπάλι, επικεφαλής, γραφείου, Τύπου, Νωρίτερα, Συριακές, Δημοκρατικές, Δυνάμεις, δηλώσει, προθεσμία, παράδοσης, Ισλαμικού, Κράτους, προπύργιο, εκπνεύσει]",0
"[πρωτεύουσα, επαρχίας, καταφύγει, άνθρωποι, αναγκάστηκαν, εγκαταλείψουν, σπίτια, σωθούν, μάχες, απειλούν, καταλάβουν, εξαπολύσει, μεγάλης, κλίμακας, επίθεση, νότιο, προέλαση, ισλαμιστών, ανταρτών, ημέρες, έναρξη, επίθεσής, προκαλεί, έντονους, φόβους, τοπικούς, αξιωματούχους, καταφέρουν, καταλάβουν, κάνει, περίπτωση, Οκτώβριο, ισλαμιστές, μαχητές, κρατήσει, πρωτεύουσα, ομώνυμης, βόρειας, επαρχίας, εβδομάδες, εξέλιξη, προηγούμενο, χρόνια, πολέμου, κατάσταση, πράγματι, σοβαρή, βρίσκονται, εξέλιξη, μάχες, περιοχές, παραδέχθηκε, μιλώντας, δημοσιογράφους, στρατηγός, Μοχάμαντ, Χαμπίμπ, επικεφαλής, δυνάμεων, στρατού, δρουν, επαρχία, Σύμφωνα, πρόεδρο, επαρχιακού, συμβουλίου, Καρίμ, βρίσκονται, θύραις, πόλης, πληθυσμό, ανθρώπων, κατάσταση, πραγματικά, άσχημη, επισήμανε, τοπικός, αξιωματούχος, μιλώντας, Τύπο, άνθρωποι, εκτοπιστεί, μάχες, τελευταίες, εβδομάδες, πλειονότητά, έφθασε, είπε, Γαλλικό, Πρακτορείο, εκπρόσωπος, τοπικών, αρχών, πόλη, δυσκολεύεται, φιλοξενήσει, Οικογένειες, παιδιά, γυναίκες, αναγκάζονται, κοιμούνται, δρόμους, Υπάρχει, έλλειψη, τροφίμων, πόσιμου, νερού, επειγόντως, ανάγκη, βοήθεια, Δευτέρα, ισλαμιστές, αντάρτες, βρίσκονταν, χιλιόμετρα, κέντρο, πόλης, σύμφωνα, τοπικό, αξιωματούχο, μίλησε, όρο, κατονομαστεί, κατάσταση, ξεφύγει, έλεγχο, πάσα, στιγμή, κλιμάκωση, σύγκρουσης, κάνει, δύσκολες, μετακινήσεις, επισήμανε, πηγή, προσκείμενη, ανθρωπιστική, οργάνωση, πρόσθεσε, πληθυσμός, δυσκολεύεται, φθάσει, νοσοκομείο, μοναδικό, λειτουργεί, εκατομμύριο, ανθρώπους, επαρχία, κατάσταση, ανησυχεί, έντονα, ιατρικό, νοσηλευτικό, προσωπικό, νοσοκομείου, διαχειρίζεται, κυβερνητική, οργάνωση, Γιατροί, Σύνορα, Γιατροί, Σύνορα, -το, νοσοκομείο, Κουντούζ, καταστράφηκε, Οκτώβριο, αμερικανικό, αεροπορικό, πλήγμα, αποτέλεσμα, σκοτωθούν, άνθρωποι, μέλη, προσωπικού, ασθενείς, γνωστοποίησαν, Γαλλικό, Πρακτορείο, φρόντισαν, στείλουν, εμπόλεμα, μέρη, συντεταγμένες, νοσοκομείου, Σύμφωνα, Άχμαντ, Τζαμπάρ, Καχραμάν, πρώην, κυβερνήτη, μίλησε, τηλεοπτικό, σταθμό, δύναμη, υποτιμηθεί, καλύτερα, εξοπλισμένοι, κεντρική, κυβέρνηση, ουδέποτε, μπόρεσε, εδραιώσει, εξουσία, ολόκληρη, ελέγχουν, διάφορες, περιοχές, εκτάσεις, καλλιεργείται, προέρχεται, παραγωγής, χώρα, κατατάσσεται, θέση, παγκοσμίως, ό, αφορά, παραγωγή, οπίου]",0
"[Μεξικανός, έμπορος, ναρκωτικών, Χοακίν, Γκουσμάν, ή, καταδικάστηκε, σήμερα, δικαστήριο, Νέας, Υόρκης, ισόβια, κάθειρξη, χρόνια, φυλάκιση, δικηγόροι, ισχυρότερου, εμπόρου, ναρκωτικών, τέλος, βασιλείας, Κολομβιανού, ανακοίνωσαν, ασκήσουν, έφεση, καταδικαστικής, απόφασης, κατηγορίες, κριθεί, ένοχος, Φεβρουαρίου, ακροαματική, διαδικασία, μηνών, επέφεραν, ποινή, ισόβιας, κάθειρξης, ομοσπονδιακός, δικαστής, Μπράιαν, επέλεξε, προσθέσει, συμβολικά, ποινή, ετών, κατηγορία, χρήσης, αυτόματων, όπλων, ζητήσει, εισαγγελέας, Γκουσμάν, θεωρείται, ισχυρότερος, βαρόνος, ναρκωτικών, κόσμο, εισήγαγε, ΗΠΑ, τόνους, κοκαΐνης, διάστημα, ετών, αποδείξεις, παρουσιάστηκαν, διάρκεια, δίκης, έδειξαν, ανηλεής, αιμοδιψής, αρχηγός, καρτέλ, Σιναλόα, ανέφερε, γραφείο, ομοσπονδιακού, εισαγγελέα, Ρίτσαρντ, Ντόναχιου, απαγγελία, ποινής, δίκη, κατηγορούσα, αρχή, απέδειξε, Μεξικανός, διέταξε, δολοφονία, ή, δολοφόνησε, ανθρώπους, φορές, προηγουμένως, υπέβαλε, βασανιστήρια, θύματά, πληροφοριοδότες, διακινητές, αντίπαλων, συμμοριών, αστυνομικοί, συνεργάτες, μέλη, ίδιας, οικογένειάς, ξεκίνησε, σημερινή, ακροαματική, συνεδρία, μίλησε, φορά, έκδοσή, ΗΠΑ, Ιανουάριο, Ισχυρίστηκε, στερήθηκε, δικαίωμα, δίκαιη, δίκη, κατήγγειλε, συνθήκες, κράτησής, υποστηρίζοντας, βασανίζουν, σωματικά, ψυχολογικά, πνευματικά, ώρες, ημέρα, αποδόθηκε, δικαιοσύνη, πρόσθεσε, 62χρονος, διάστημα, ετών, οργάνωσε, ισχυρότερο, καρτέλ, Μεξικό, ανακοινωθεί, ποινή, πρώην, βοηθός, συνεργάτη, Μεξικανού, είπε, δικαστήριο, Γκουσμάν, επικηρύξει, εκατομμύριο, δολάρια, Ζω, θαύμα, Γκουσμάν, προσπάθησε, σκοτώσει, είπε, Αντρέα, Βέλες, κλαίγοντας, διάρκεια, κατάθεσής, Ψάχνουν, 12,6, δις, δολάρια, δικαστής, διέταξε, κατάσχεση, ποσού, ύψους, 12,6, δισεκατομμυρίων, δολαρίων, κέρδη, εισέπραξε, Γκουσμάν, διακίνηση, ναρκωτικών, σήμερα, αμερικανική, δικαιοσύνη, λάβει, σεντ, βάση, έρευνες, αμερικανικών, αρχών, εκατομμύρια, δολάρια, πέρασαν, τραπεζικό, σύστημα, ενδέχεται, επένδυσε, ασφαλιστική, εταιρεία, εδρεύει, ΗΠΑ, ξεκίνησε, αιματοβαμένη, καριέρα, δουλεύοντας, καλλιέργειες, κάνναβης, Σιναλόα, γενέτειρά, εκτίσει, ποινή, φυλακή, υψίστης, ασφαλείας, βρίσκεται, μέση, Κολοράντο, φυλακή, αποκαλείται, Αλκατράζ, Βραχωδών, Ορέων, θεωρείται, ασφαλής, ΗΠΑ, εκτίουν, ποινή, Κατσίνσκι, Τέρι, συνεργός, επίθεση, Οκλαχόμα, βομβιστής, μαραθωνίου, Βοστόνης, Τζοχάρ, Γάλλος, συμμετείχε, οργάνωση, επιθέσεων, Σεπτεμβρίου, δραπετεύσει, ξεκίνησε, λειτουργία, αποστειρωμένη, εκδοχή, κόλασης, χαρακτήρισε, εκπομπή, Λεπτά, τηλεοπτικού, δικτύου, κρατούμενοι, συνήθως, μένουν, ώρες, ημέρα, κελί, στενό, παράθυρο, τοποθετημένο, γωνία, φαίνεται, ουρανός, βλέπουν, τηλεόραση, κελί, παρακολουθούν, λειτουργία, ή, εκπαιδευτικά, προγράμματα, λαμβάνονται, ειδικά, περιοριστικά, μέτρα, διασφαλιστεί, ασκούν, επιρροή, ή, εξαπολύουν, απειλές, πέραν, τειχών, φυλακής, κρατούμενοι, επιτρέπεται, κυκλοφορούν, χώρο, ασυνόδευτοι, φορές, ημέρα, γίνεται, καταμέτρηση, παρελθόν, Γκουσμάν, δραπέτευσε, φορές, φυλακές, υψίστης, ασφαλείας, Μεξικό, φορά, έσκαψε, σήραγγα, μήκους, χιλιομέτρου, καταφέρει, φορά, φέρεται, έφυγε, κρυμμένος, καλάθι, άπλυτα, βοήθεια, διεφθαρμένων, δεσμοφυλάκων, Γκουσμάν, κρατείται, φυλακή, υψίστης, ασφαλείας, νότιο, έκδοσή, ΗΠΑ, Ιανουάριο, δικηγόρων, διαμαρτυρήθηκε, φορές, συνθήκες, κράτησης, κελί, παράθυρο, φως, σβήνει, ποινή, επέβαλε, πολιτεία, ισόβια, χρόνια, φάρσα, καταδίκη, φυλάκιση, αλλάξουν, πόλεμο, ναρκωτικών, σχολίασε, δικηγόρος, Εντουάρντο, συνέντευξη, παραχώρησε, Γαλλικό, Πρακτορείο, ειδική, εισαγγελέας, Νέας, Υόρκης, αρμόδια, καταπολέμηση, ναρκωτικών, παραδέχτηκε, γεγονός, Γκουσμάν, βγήκε, μέση, περιορίσει, επιρροή, καρτέλ, Σιναλόα, Πιστεύουμε, υπεύθυνο, εισαγωγή, μεγαλύτερου, μέρους, ναρκωτικών, φτάνουν, ΗΠΑ, εξήγησε, Επιμέλεια, Χρήστος, Μαζάνης]",0
"[Συνελήφθη, Νέα, Εθνική, Οδό, Πατρών, Πύργου, ύψος, Νέας, Μανωλάδας, 62χρονος, άνδρας, έλεγχο, Αστυνομίας, αμάξι, βρέθηκαν, ηλεκτρονική, ζυγαριά, συσκευασία, κάνναβης, συνολικού, βάρους, γραμμαρίων, κρυμμένη, κάθισμα, συνοδηγού, σωματική, έρευνα, ενεργήθηκε, δράστη, βρέθηκαν, τσέπες, παντελονιού, συσκευασίες, κάνναβη, συνολικού, βάρους, γραμμαρίων, συλληφθείς, οδηγήθηκε, Εισαγγελέα, Πρωτοδικών, Αμαλιάδας, προανακριτικό, έργο, ενεργήθηκε, Τμήμα, Δίωξης, Ναρκωτικών, Πύργου]",0
"[πρωθυπουργός, Ολλανδίας, δήλωσε, σήμερα, διαδικασία, κατανομής, αξιωμάτων, Ευρωπαϊκή, Επιτροπή, απίστευτα, περίπλοκη, βέβαιο, ληφθεί, απόφαση, Ρούτε, αρνήθηκε, σχολιάσει, πληροφορίες, ολλανδός, πολιτικός, προκύψει, ισχυρός, υποψήφιος, προεδρία, Ευρωπαϊκής, Επιτροπής, απίστευτα, περίπλοκο, πολιτικές, παρατάξεις, δήλωσε, Ρούτε, προσθέτοντας, παρατάξεις, παραμένουν, εσωτερικά, διαιρεμένες, πρωθυπουργός, Πολωνίας, Ματέους, δήλωσε, πλευρά, Ιταλία, ανατολικές, χώρες, Ευρωπαϊκής, Ένωσης, τάχθηκαν, διορισμού, θέση, επικεφαλής, Κομισιόν, εθνικιστική, κυβέρνηση, συγκρούσθηκε, χρόνια, αναφορικά, υποχώρηση, κράτους, δικαίου, μεγαλύτερο, πρώην, κομμουνιστικό, κράτος, ΕΕ, δήλωσε, διαφορές, εθνικούς, ηγέτες, ΕΕ, εξακολουθούν, μεγάλες, συμφωνία, σίγουρη, συνεδριάσουν, πρόσθεσε, επίτευξη, συμβιβασμών, σημαντικό, ηγεσία, Ευρωπαϊκής, Ένωση, επιβληθεί, απρόθυμες, χώρες, υπονόμευε, μελλοντική, συνοχή, Ένωσης, υπηρεσιακή, καγκελάριος, Αυστρίας, Μπριγκίτε, δήλωσε, πλευρά, πρόταση, κατανομή, αξιωμάτων, απέτυχε, σήμερα, επαρκώς, ισορροπημένη]",1
"[αρκούδα, σκοτώνεται, μήνα, τροχαία, δυστυχήματα, Εγνατία, Οδό, ελλιπών, μέτρων, προστασίας, μεγάλους, οδικούς, άξονες, θέτουν, κίνδυνο, πληθυσμούς, άγριων, ζώων, διερχόμενους, οδηγούς, Σύμφωνα, ΑΡΚΤΟΥΡΟ, όγδοη, νεκρή, αρκούδα, εντοπίστηκε, Εγνατία, Οδό, τούνελ, έξοδο, Ιωάννινα, Ομάδα, Άμεσης, Επέμβασης, ΑΡΚΤΟΥΡΟΥ, έσπευσε, σημείο, ειδοποιήθηκε, γραφείο, έκτακτων, περιστατικών, Εγνατίας, Ιωαννίνων, διαπίστωσε, ζώο, νεαρής, ηλικίας, στάθηκε, ιδιαίτερα, άτυχο, χτυπήθηκε, φορές, διερχόμενα, αυτοκίνητα, επιβίωσε, χτυπήματος, τραύμα, άκρα, πέθανε, όχημα, χτύπησε, δυνατά, κεφάλι, αυτοκίνητα, οδηγούσαν, τουρίστες, βουλγαρικής, ιταλικής, υπηκοότητας, τραυματίστηκαν, Ι.Χ., υπέστη, υλικές, ζημιές, Ομάδα, Άμεσης, Επέμβασης, κράτησε, ιστό, πατούσα, αρκούδας, Πρόγραμμα, Παρακολούθησης, πληθυσμού, αρκούδας, μέθοδο, ανάλυσης, γενετικού, υλικού, ελαχιστοποίηση, επίδρασης, αυτοκινητοδρόμου, οικολογία, επιβίωση, καφέ, αρκούδας, περιοχή, Επιμέλεια, Άννα]",0
"[ανοιχτά, ζητήματα, ποδοσφαίρου, αναμένεται, τεθούν, τάπητος, προσεχή, Δευτέρα, συνάντηση, υφυπουργός, Αθλητισμού, προέδρους, ΕΠΟ, Βαγγέλη, Γραμμένο, Μηνά, Λυσάνδρου, συνάντηση, παρευρίσκεται, ανεξάρτητος, εμπειρογνώμονας, UEFA]",1
"[γερμανική, πολιτική, τάξη, συσπειρώνεται, σήμερα, υποψήφιο, κεντροδεξιάς, εμποδίσει, AfD, πάρει, δημαρχείο, γερμανικού, Χόλιγουντ, βρίσκεται, Σαξωνία, εμποδίσει, ευρεία, νίκη, άκρας, δεξιάς, επιτυχία, υποψηφίου, Εναλλακτικής, Γερμανία, προκαλούσε, σοκ, κερδίσει, Γκέρλιτς, κόμμα, κερδίσει, φορά, πόλη, κατοίκων, καταστήσει, ευάλωτη, θέση, Άγγελα, Μέρκελ, εχθρού, δεχθεί, πλήγμα, κακές, επιδόσεις, κομμάτων, συνασπισμού, ευρωεκλογές, ψηφοφορία, αποτελεί, τεστ, διαδοχικές, ψηφοφορίες, υψηλού, κινδύνου, έρθουν, καλοκαίρι, κρατίδια, ανατολικής, Γερμανίας, Σαξωνία, άκρα, πραγματοποιεί, καλύτερες, επιδόσεις, δημοσκοπήσεις, φέρουν, μπροστά, Χριστιανοδημοκρατική, Ένωση, Μέρκελ, ή, συμμάχους, Σοσιαλδημοκρατικού, Κόμματος, περιφερειακές, εκλογές, κρίνουν, τύχη, συνασπισμού, καγκελαρίου, επιφέρουν, πρόωρο, τέλος, μακράς, καριέρας, Μέρκελ, επιθυμεί, παραμείνει, ηνία, τέλος, θητείας, κοινοβουλίου, πέσει, Γκέρλιτς, έρθει, Σαξωνία, Γερμανία, ελπίζει, βαυαρικό, τμήμα, ανάρτησή, συνοψίζοντας, φιλοδοξίες, σχηματισμού]",1
"[Καταφέρνει, συγκεντρώνει, σειρά, αντιθέσεων, κάνει, φαίνονται, φυσικές, γλυκύτητα, σκληρότητα, συναισθηματισμό, είδος, ψυχρής, αποφασιστικότητας, αντιθέσεις, εξηγεί, σεξ, απίλ, παίζει, βασίλισσα, μικρή, αδελφή, κολλητή, Μιλώντας, υπερθετικό, βαθμό, αντιθέσεις, συνθέτουν, Εμίλια, Κλαρκ, έρχεται, λίγες, μέρες, ονόμασε, Γυναίκα, Χρονιάς, ανακηρύξει, Ντενέρις, καρδιάς, αιώνια, σέξι, γυναίκα, στιγμή, κόσμο, άδικα, έλεγε, Εμίλια, απόλυτη, σταρ, ημερών, λόγο, ταυτόχρονα, ανερχόμενο, αστέρι, σινεμά, κι, ταινία, εκτόξευσε, φήμη, φίλη, μισή, μικρή, αδελφή, μισή, σέξι, βασίλισσα, αστέρι, σινεμά, παίζει, πραγματική, ζωή, ανώνυμη, αστεία, καλλονή, υπέροχη, ισορροπία, Εμίλια, κλείνει, συνεντευξή, περιοδικό, Μπέντζαμιν, μιλήσει, Κλαρκ, παιδική, ηλικία, οντισιόν, ρόλο, Ντενέρις, προσπάθειά, μείνει, σήμερα, κορίτσι, διπλανής, πόρτας, Αφήνοντας, φωτογράφηση, πει, περισσότερα, Εμίλια, άξιο, τίτλου, Δείτε, παρασκήνια, φωτογράφησης, Εμίλια, εξώφυλλο, Πηγή]",0
